Date,suburb,postalCode,sellPrice,bed,bath,car,propType,year,SydneyRegion
2012-03-26,Croydon Park,2133.0,797000,2.0,1,1.0,house,2012,Inner West
2012-03-23,Croydon Park,2133.0,645000,3.0,2,2.0,townhouse,2012,Inner West
2012-03-19,Croydon Park,2133.0,1100000,5.0,3,2.0,house,2012,Inner West
2012-03-12,Croydon Park,2133.0,870000,3.0,4,3.0,house,2012,Inner West
2012-03-12,Croydon Park,2133.0,695000,3.0,3,2.0,duplex/semi-detached,2012,Inner West
2012-03-08,Croydon Park,2133.0,615000,3.0,2,1.0,house,2012,Inner West
2012-02-25,Croydon Park,2133.0,1015000,4.0,3,3.0,house,2012,Inner West
2012-02-18,Croydon Park,2133.0,675500,3.0,2,2.0,house,2012,Inner West
2012-02-10,Croydon Park,2133.0,875000,4.0,2,2.0,house,2012,Inner West
2012-02-04,Croydon Park,2133.0,960000,3.0,1,1.0,house,2012,Inner West
2012-01-17,Croydon Park,2133.0,750000,2.0,1,1.0,house,2012,Inner West
2012-01-12,Croydon Park,2133.0,737500,3.0,2,2.0,house,2012,Inner West
2012-01-12,Croydon Park,2133.0,670000,2.0,1,1.0,duplex/semi-detached,2012,Inner West
2012-01-05,Croydon Park,2133.0,685000,3.0,2,1.0,house,2012,Inner West
2011-12-23,Croydon Park,2133.0,665000,3.0,1,1.0,house,2011,Inner West
2011-12-17,Croydon Park,2133.0,457000,2.0,1,1.0,townhouse,2011,Inner West
2011-11-26,Croydon Park,2133.0,745000,2.0,1,1.0,house,2011,Inner West
2011-11-26,Croydon Park,2133.0,707500,4.0,3,2.0,townhouse,2011,Inner West
2011-11-26,Croydon Park,2133.0,648000,3.0,1,2.0,house,2011,Inner West
2011-11-24,Croydon Park,2133.0,699990,2.0,2,1.0,duplex/semi-detached,2011,Inner West
2011-11-19,Croydon Park,2133.0,730000,3.0,1,1.0,house,2011,Inner West
2011-11-15,Croydon Park,2133.0,800000,3.0,2,1.0,house,2011,Inner West
2011-11-11,Croydon Park,2133.0,606000,4.0,2,2.0,house,2011,Inner West
2011-11-05,Croydon Park,2133.0,1132500,6.0,2,2.0,house,2011,Inner West
2011-11-05,Croydon Park,2133.0,533000,2.0,1,1.0,townhouse,2011,Inner West
2011-10-29,Croydon Park,2133.0,915000,4.0,2,2.0,house,2011,Inner West
2011-10-29,Croydon Park,2133.0,570000,3.0,1,2.0,house,2011,Inner West
2011-10-19,Croydon Park,2133.0,1300000,5.0,3,2.0,house,2011,Inner West
2011-10-19,Croydon Park,2133.0,845000,6.0,2,2.0,house,2011,Inner West
2011-10-19,Croydon Park,2133.0,595000,2.0,2,1.0,townhouse,2011,Inner West
2011-10-19,Croydon Park,2133.0,489000,2.0,1,1.0,townhouse,2011,Inner West
2011-10-15,Croydon Park,2133.0,731000,2.0,2,2.0,house,2011,Inner West
2011-10-15,Croydon Park,2133.0,530000,3.0,2,5.0,house,2011,Inner West
2011-09-30,Croydon Park,2133.0,785000,3.0,1,2.0,house,2011,Inner West
2011-09-22,Croydon Park,2133.0,920000,6.0,2,2.0,house,2011,Inner West
2011-09-02,Croydon Park,2133.0,670000,3.0,1,2.0,house,2011,Inner West
2011-08-31,Croydon Park,2133.0,855000,3.0,2,2.0,house,2011,Inner West
2011-08-17,Croydon Park,2133.0,1200000,4.0,3,4.0,house,2011,Inner West
2011-07-30,Croydon Park,2133.0,1025000,4.0,2,1.0,house,2011,Inner West
2011-07-22,Croydon Park,2133.0,727000,3.0,1,1.0,house,2011,Inner West
2011-07-14,Croydon Park,2133.0,550000,1.0,1,2.0,house,2011,Inner West
2011-07-06,Croydon Park,2133.0,575000,2.0,1,1.0,townhouse,2011,Inner West
2011-06-08,Croydon Park,2133.0,562500,2.0,1,1.0,house,2011,Inner West
2011-05-31,Croydon Park,2133.0,995000,5.0,3,2.0,house,2011,Inner West
2011-05-27,Croydon Park,2133.0,737000,4.0,3,1.0,house,2011,Inner West
2011-05-23,Croydon Park,2133.0,1127000,5.0,3,4.0,house,2011,Inner West
2011-05-14,Croydon Park,2133.0,510000,2.0,1,1.0,townhouse,2011,Inner West
2011-05-10,Croydon Park,2133.0,930000,4.0,2,5.0,house,2011,Inner West
2011-05-01,Croydon Park,2133.0,665000,3.0,2,1.0,house,2011,Inner West
2011-04-12,Croydon Park,2133.0,890000,3.0,2,2.0,house,2011,Inner West
2011-04-12,Croydon Park,2133.0,685000,2.0,2,1.0,house,2011,Inner West
2011-04-09,Croydon Park,2133.0,895000,3.0,1,2.0,house,2011,Inner West
2011-04-02,Croydon Park,2133.0,871000,3.0,1,1.0,house,2011,Inner West
2011-03-30,Croydon Park,2133.0,1160000,5.0,4,2.0,house,2011,Inner West
2011-03-30,Croydon Park,2133.0,765000,3.0,1,2.0,duplex/semi-detached,2011,Inner West
2011-03-30,Croydon Park,2133.0,750000,3.0,1,1.0,house,2011,Inner West
2011-03-30,Croydon Park,2133.0,490000,2.0,2,1.0,townhouse,2011,Inner West
2011-03-28,Croydon Park,2133.0,760000,3.0,1,2.0,house,2011,Inner West
2011-03-26,Croydon Park,2133.0,708000,4.0,2,2.0,house,2011,Inner West
2011-03-21,Croydon Park,2133.0,1205000,5.0,2,4.0,house,2011,Inner West
2011-03-21,Croydon Park,2133.0,810000,4.0,3,2.0,house,2011,Inner West
2011-03-11,Croydon Park,2133.0,950000,3.0,1,3.0,house,2011,Inner West
2011-03-03,Croydon Park,2133.0,660000,2.0,2,1.0,townhouse,2011,Inner West
2011-02-19,Croydon Park,2133.0,804000,4.0,1,2.0,house,2011,Inner West
2011-02-19,Croydon Park,2133.0,715000,3.0,3,4.0,townhouse,2011,Inner West
2010-12-18,Croydon Park,2133.0,830000,3.0,1,2.0,house,2010,Inner West
2010-12-07,Croydon Park,2133.0,490000,2.0,1,1.0,house,2010,Inner West
2010-12-04,Croydon Park,2133.0,955000,4.0,2,2.0,house,2010,Inner West
2010-12-04,Croydon Park,2133.0,695000,2.0,2,1.0,house,2010,Inner West
2010-11-27,Croydon Park,2133.0,420000,2.0,1,1.0,townhouse,2010,Inner West
2010-10-23,Croydon Park,2133.0,610000,2.0,1,2.0,duplex/semi-detached,2010,Inner West
2010-10-23,Croydon Park,2133.0,604000,2.0,1,1.0,duplex/semi-detached,2010,Inner West
2010-10-21,Croydon Park,2133.0,8255000,3.0,1,3.0,house,2010,Inner West
2010-10-21,Croydon Park,2133.0,710000,3.0,2,2.0,duplex/semi-detached,2010,Inner West
2010-10-20,Croydon Park,2133.0,587500,2.0,2,1.0,duplex/semi-detached,2010,Inner West
2010-10-15,Croydon Park,2133.0,565000,3.0,1,1.0,house,2010,Inner West
2010-10-09,Croydon Park,2133.0,738000,4.0,1,1.0,house,2010,Inner West
2010-10-07,Croydon Park,2133.0,667000,2.0,1,2.0,house,2010,Inner West
2010-10-07,Croydon Park,2133.0,630000,2.0,1,2.0,house,2010,Inner West
2010-09-20,Croydon Park,2133.0,800000,3.0,1,1.0,house,2010,Inner West
2010-09-18,Croydon Park,2133.0,534000,2.0,1,1.0,house,2010,Inner West
2010-09-17,Croydon Park,2133.0,608000,2.0,1,3.0,other,2010,Inner West
2010-09-15,Croydon Park,2133.0,2155000,12.0,6,6.0,house,2010,Inner West
2010-09-13,Croydon Park,2133.0,870000,2.0,2,3.0,house,2010,Inner West
2010-09-13,Croydon Park,2133.0,738000,3.0,3,2.0,duplex/semi-detached,2010,Inner West
2010-08-25,Croydon Park,2133.0,720000,3.0,1,2.0,house,2010,Inner West
2010-08-25,Croydon Park,2133.0,706000,4.0,2,1.0,house,2010,Inner West
2010-08-25,Croydon Park,2133.0,670000,3.0,1,1.0,house,2010,Inner West
2010-08-05,Croydon Park,2133.0,830000,3.0,3,2.0,house,2010,Inner West
2010-08-05,Croydon Park,2133.0,582500,2.0,1,1.0,house,2010,Inner West
2010-07-27,Croydon Park,2133.0,639000,3.0,1,1.0,house,2010,Inner West
2010-07-26,Croydon Park,2133.0,610000,3.0,2,2.0,townhouse,2010,Inner West
2010-07-19,Croydon Park,2133.0,380000,2.0,1,1.0,townhouse,2010,Inner West
2010-07-10,Croydon Park,2133.0,751000,3.0,1,1.0,house,2010,Inner West
2010-07-05,Croydon Park,2133.0,388000,2.0,1,1.0,townhouse,2010,Inner West
2010-06-21,Croydon Park,2133.0,1400000,4.0,2,3.0,house,2010,Inner West
2010-05-26,Croydon Park,2133.0,760000,3.0,1,1.0,house,2010,Inner West
2010-05-26,Croydon Park,2133.0,701000,2.0,1,1.0,house,2010,Inner West
2010-05-22,Croydon Park,2133.0,420000,2.0,1,1.0,townhouse,2010,Inner West
2010-05-20,Croydon Park,2133.0,780000,4.0,2,2.0,house,2010,Inner West
2010-05-13,Croydon Park,2133.0,1200000,4.0,2,4.0,house,2010,Inner West
2010-05-13,Croydon Park,2133.0,815000,4.0,1,2.0,house,2010,Inner West
2010-05-08,Croydon Park,2133.0,520000,3.0,1,2.0,house,2010,Inner West
2010-05-04,Croydon Park,2133.0,900000,4.0,2,2.0,house,2010,Inner West
2010-05-04,Croydon Park,2133.0,745000,3.0,1,2.0,house,2010,Inner West
2010-04-21,Croydon Park,2133.0,768000,3.0,2,1.0,house,2010,Inner West
2010-04-17,Croydon Park,2133.0,710000,3.0,2,1.0,house,2010,Inner West
2010-04-10,Croydon Park,2133.0,604500,2.0,1,1.0,house,2010,Inner West
2010-04-10,Croydon Park,2133.0,536500,2.0,1,1.0,townhouse,2010,Inner West
2010-04-08,Croydon Park,2133.0,1380000,4.0,3,2.0,house,2010,Inner West
2010-04-08,Croydon Park,2133.0,737000,3.0,1,2.0,house,2010,Inner West
2010-03-20,Croydon Park,2133.0,888000,3.0,1,7.0,house,2010,Inner West
2010-03-15,Croydon Park,2133.0,975000,3.0,1,1.0,house,2010,Inner West
2010-03-15,Croydon Park,2133.0,800000,3.0,2,3.0,house,2010,Inner West
2010-03-15,Croydon Park,2133.0,726000,3.0,3,1.0,duplex/semi-detached,2010,Inner West
2010-03-15,Croydon Park,2133.0,699000,3.0,2,1.0,duplex/semi-detached,2010,Inner West
2010-03-08,Croydon Park,2133.0,1250000,5.0,3,2.0,house,2010,Inner West
2010-03-08,Croydon Park,2133.0,1200000,5.0,3,3.0,house,2010,Inner West
2010-03-06,Croydon Park,2133.0,625000,2.0,1,1.0,duplex/semi-detached,2010,Inner West
2010-02-06,Croydon Park,2133.0,980000,4.0,4,2.0,house,2010,Inner West
2009-12-24,Croydon Park,2133.0,780000,3.0,2,1.0,house,2009,Inner West
2009-12-22,Croydon Park,2133.0,565000,2.0,1,1.0,duplex/semi-detached,2009,Inner West
2009-12-22,Croydon Park,2133.0,342000,2.0,1,1.0,townhouse,2009,Inner West
2009-12-19,Croydon Park,2133.0,763000,3.0,1,3.0,house,2009,Inner West
2009-12-15,Croydon Park,2133.0,650000,2.0,1,1.0,house,2009,Inner West
2009-12-12,Croydon Park,2133.0,762500,5.0,3,3.0,house,2009,Inner West
2009-12-12,Croydon Park,2133.0,700000,3.0,1,1.0,house,2009,Inner West
2009-12-10,Croydon Park,2133.0,499000,2.0,1,1.0,house,2009,Inner West
2009-12-08,Croydon Park,2133.0,645000,2.0,1,1.0,house,2009,Inner West
2009-11-28,Croydon Park,2133.0,600000,3.0,1,1.0,house,2009,Inner West
2009-11-21,Croydon Park,2133.0,1075000,4.0,3,2.0,house,2009,Inner West
2009-11-20,Croydon Park,2133.0,829000,3.0,2,4.0,duplex/semi-detached,2009,Inner West
2009-11-14,Croydon Park,2133.0,670500,3.0,1,1.0,house,2009,Inner West
2009-11-04,Croydon Park,2133.0,685000,3.0,2,1.0,duplex/semi-detached,2009,Inner West
2009-10-30,Croydon Park,2133.0,556000,3.0,2,2.0,townhouse,2009,Inner West
2009-10-29,Croydon Park,2133.0,1216000,5.0,3,2.0,house,2009,Inner West
2009-10-29,Croydon Park,2133.0,980000,5.0,2,2.0,house,2009,Inner West
2009-10-29,Croydon Park,2133.0,880000,4.0,1,1.0,house,2009,Inner West
2009-10-29,Croydon Park,2133.0,760000,3.0,2,2.0,house,2009,Inner West
2009-10-29,Croydon Park,2133.0,580000,2.0,1,1.0,duplex/semi-detached,2009,Inner West
2009-10-29,Croydon Park,2133.0,448000,2.0,1,1.0,house,2009,Inner West
2009-10-03,Croydon Park,2133.0,675000,3.0,1,1.0,house,2009,Inner West
2009-09-02,Croydon Park,2133.0,865000,6.0,3,2.0,house,2009,Inner West
2009-09-02,Croydon Park,2133.0,635000,3.0,2,2.0,house,2009,Inner West
2009-09-01,Croydon Park,2133.0,685000,3.0,2,1.0,townhouse,2009,Inner West
2009-08-29,Croydon Park,2133.0,715000,4.0,1,2.0,house,2009,Inner West
2009-08-22,Croydon Park,2133.0,515000,2.0,1,1.0,duplex/semi-detached,2009,Inner West
2009-08-15,Croydon Park,2133.0,787500,3.0,2,1.0,house,2009,Inner West
2009-08-12,Croydon Park,2133.0,570000,3.0,2,1.0,duplex/semi-detached,2009,Inner West
2009-08-10,Croydon Park,2133.0,540000,3.0,2,2.0,house,2009,Inner West
2009-08-08,Croydon Park,2133.0,761500,3.0,2,2.0,house,2009,Inner West
2009-08-08,Croydon Park,2133.0,626000,3.0,2,1.0,duplex/semi-detached,2009,Inner West
2009-08-01,Croydon Park,2133.0,1415000,5.0,3,1.0,house,2009,Inner West
2009-07-10,Croydon Park,2133.0,670000,4.0,1,2.0,house,2009,Inner West
2009-07-04,Croydon Park,2133.0,770000,6.0,2,2.0,house,2009,Inner West
2009-07-04,Croydon Park,2133.0,656000,2.0,1,2.0,house,2009,Inner West
2009-06-18,Croydon Park,2133.0,1155000,4.0,2,4.0,house,2009,Inner West
2009-06-15,Croydon Park,2133.0,845000,4.0,2,1.0,house,2009,Inner West
2009-06-15,Croydon Park,2133.0,817000,4.0,2,2.0,house,2009,Inner West
2009-06-06,Croydon Park,2133.0,575500,2.0,2,2.0,house,2009,Inner West
2009-05-09,Croydon Park,2133.0,866000,4.0,1,2.0,house,2009,Inner West
2009-05-09,Croydon Park,2133.0,670000,3.0,2,1.0,duplex/semi-detached,2009,Inner West
2009-04-27,Croydon Park,2133.0,495000,3.0,2,2.0,townhouse,2009,Inner West
2009-04-20,Croydon Park,2133.0,505000,2.0,1,1.0,house,2009,Inner West
2009-04-18,Croydon Park,2133.0,700000,3.0,1,1.0,house,2009,Inner West
2009-04-09,Croydon Park,2133.0,570000,2.0,1,1.0,house,2009,Inner West
2009-04-07,Croydon Park,2133.0,473000,2.0,2,2.0,townhouse,2009,Inner West
2009-04-04,Croydon Park,2133.0,862000,4.0,2,3.0,house,2009,Inner West
2009-04-04,Croydon Park,2133.0,660000,3.0,1,3.0,house,2009,Inner West
2009-04-01,Croydon Park,2133.0,650000,3.0,1,3.0,house,2009,Inner West
2009-03-16,Croydon Park,2133.0,910000,6.0,4,4.0,house,2009,Inner West
2009-03-16,Croydon Park,2133.0,481500,2.0,2,1.0,townhouse,2009,Inner West
2009-03-05,Croydon Park,2133.0,480000,2.0,2,1.0,townhouse,2009,Inner West
2009-03-02,Croydon Park,2133.0,486000,3.0,1,1.0,townhouse,2009,Inner West
2009-02-24,Croydon Park,2133.0,657000,3.0,1,2.0,house,2009,Inner West
2009-02-24,Croydon Park,2133.0,638000,3.0,2,2.0,house,2009,Inner West
2009-02-20,Croydon Park,2133.0,950000,5.0,3,2.0,house,2009,Inner West
2009-02-19,Croydon Park,2133.0,585000,4.0,2,2.0,townhouse,2009,Inner West
2008-12-20,Croydon Park,2133.0,585000,4.0,2,2.0,duplex/semi-detached,2008,Inner West
2008-12-16,Croydon Park,2133.0,632500,2.0,2,1.0,house,2008,Inner West
2008-12-01,Croydon Park,2133.0,475000,3.0,1,1.0,house,2008,Inner West
2008-11-28,Croydon Park,2133.0,475000,2.0,2,1.0,townhouse,2008,Inner West
2008-11-08,Croydon Park,2133.0,601500,3.0,1,3.0,duplex/semi-detached,2008,Inner West
2008-11-07,Croydon Park,2133.0,610000,3.0,2,1.0,house,2008,Inner West
2008-10-27,Croydon Park,2133.0,692000,5.0,2,2.0,house,2008,Inner West
2008-10-25,Croydon Park,2133.0,565000,2.0,2,1.0,duplex/semi-detached,2008,Inner West
2008-10-25,Croydon Park,2133.0,547000,3.0,2,1.0,duplex/semi-detached,2008,Inner West
2008-10-20,Croydon Park,2133.0,647000,3.0,2,1.0,house,2008,Inner West
2008-10-18,Croydon Park,2133.0,460000,2.0,1,1.0,house,2008,Inner West
2008-10-05,Croydon Park,2133.0,585000,3.0,2,1.0,house,2008,Inner West
2008-09-29,Croydon Park,2133.0,520000,3.0,1,3.0,other,2008,Inner West
2008-08-18,Croydon Park,2133.0,372500,2.0,1,1.0,townhouse,2008,Inner West
2008-08-15,Croydon Park,2133.0,770000,3.0,2,1.0,house,2008,Inner West
2008-07-19,Croydon Park,2133.0,915000,4.0,2,2.0,house,2008,Inner West
2008-07-19,Croydon Park,2133.0,405000,2.0,1,1.0,house,2008,Inner West
2008-06-28,Croydon Park,2133.0,930000,5.0,3,2.0,house,2008,Inner West
2008-06-28,Croydon Park,2133.0,505000,2.0,1,1.0,duplex/semi-detached,2008,Inner West
2008-06-02,Croydon Park,2133.0,549000,3.0,2,2.0,house,2008,Inner West
2008-05-31,Croydon Park,2133.0,595000,3.0,1,1.0,house,2008,Inner West
2008-05-31,Croydon Park,2133.0,389000,2.0,1,1.0,townhouse,2008,Inner West
2008-05-30,Croydon Park,2133.0,325000,2.0,2,1.0,house,2008,Inner West
2008-05-05,Croydon Park,2133.0,677500,3.0,1,1.0,house,2008,Inner West
2008-05-03,Croydon Park,2133.0,648500,5.0,3,2.0,house,2008,Inner West
2008-04-29,Croydon Park,2133.0,661000,3.0,1,2.0,house,2008,Inner West
2008-04-24,Croydon Park,2133.0,495000,3.0,1,1.0,house,2008,Inner West
2008-04-16,Croydon Park,2133.0,455000,2.0,1,1.0,townhouse,2008,Inner West
2008-04-11,Croydon Park,2133.0,750000,4.0,2,2.0,house,2008,Inner West
2008-02-16,Croydon Park,2133.0,726000,3.0,2,2.0,house,2008,Inner West
2007-10-13,Croydon Park,2133.0,436000,3.0,1,1.0,duplex/semi-detached,2007,Inner West
2006-08-24,Croydon Park,2133.0,530000,4.0,2,2.0,house,2006,Inner West
2019-04-08,Croydon Park,2133.0,1625000,3.0,1,2.0,house,2019,Inner West
2018-12-24,Croydon Park,2133.0,1409000,3.0,2,2.0,house,2018,Inner West
2018-11-30,Croydon Park,2133.0,1140000,3.0,2,1.0,house,2018,Inner West
2018-11-26,Croydon Park,2133.0,1040000,5.0,2,2.0,house,2018,Inner West
2018-11-24,Croydon Park,2133.0,1618000,4.0,3,2.0,house,2018,Inner West
2018-11-06,Croydon Park,2133.0,975000,3.0,2,1.0,duplex/semi-detached,2018,Inner West
2018-09-15,Croydon Park,2133.0,1500000,4.0,2,2.0,house,2018,Inner West
2018-06-05,Croydon Park,2133.0,1250000,2.0,2,3.0,house,2018,Inner West
2018-04-28,Croydon Park,2133.0,1150000,2.0,1,2.0,duplex/semi-detached,2018,Inner West
2018-04-19,Croydon Park,2133.0,1226000,3.0,1,2.0,house,2018,Inner West
2018-03-02,Croydon Park,2133.0,1350000,2.0,1,1.0,house,2018,Inner West
2018-03-02,Croydon Park,2133.0,1150000,4.0,2,2.0,house,2018,Inner West
2018-02-06,Croydon Park,2133.0,981000,3.0,2,1.0,duplex/semi-detached,2018,Inner West
2018-01-29,Croydon Park,2133.0,2200000,4.0,2,3.0,house,2018,Inner West
2018-01-16,Croydon Park,2133.0,1250000,4.0,2,1.0,house,2018,Inner West
2017-12-08,Croydon Park,2133.0,1030000,4.0,2,2.0,townhouse,2017,Inner West
2017-10-23,Croydon Park,2133.0,1030000,2.0,1,1.0,house,2017,Inner West
2017-08-26,Croydon Park,2133.0,1585000,4.0,2,2.0,house,2017,Inner West
2017-04-08,Croydon Park,2133.0,669000,2.0,1,1.0,townhouse,2017,Inner West
2017-03-09,Croydon Park,2133.0,1251000,4.0,2,2.0,house,2017,Inner West
2017-02-20,Croydon Park,2133.0,1550000,2.0,2,3.0,house,2017,Inner West
2016-12-17,Croydon Park,2133.0,1180000,3.0,1,1.0,house,2016,Inner West
2016-12-08,Croydon Park,2133.0,1230000,2.0,1,1.0,duplex/semi-detached,2016,Inner West
2016-12-05,Croydon Park,2133.0,1000000,3.0,1,2.0,house,2016,Inner West
2016-12-03,Croydon Park,2133.0,1800000,4.0,2,2.0,house,2016,Inner West
2016-10-26,Croydon Park,2133.0,970000,2.0,1,3.0,duplex/semi-detached,2016,Inner West
2016-10-15,Croydon Park,2133.0,1080000,2.0,1,2.0,house,2016,Inner West
2016-09-19,Croydon Park,2133.0,1150000,3.0,1,2.0,duplex/semi-detached,2016,Inner West
2016-05-21,Croydon Park,2133.0,1200000,3.0,1,1.0,house,2016,Inner West
2016-05-16,Croydon Park,2133.0,1070000,2.0,1,2.0,duplex/semi-detached,2016,Inner West
2016-05-10,Croydon Park,2133.0,820000,2.0,1,2.0,house,2016,Inner West
2016-02-11,Croydon Park,2133.0,1375000,4.0,2,4.0,house,2016,Inner West
2015-11-25,Croydon Park,2133.0,1425000,6.0,2,3.0,house,2015,Inner West
2015-11-13,Croydon Park,2133.0,1710000,4.0,3,2.0,house,2015,Inner West
2015-11-05,Croydon Park,2133.0,1415000,4.0,2,3.0,house,2015,Inner West
2015-09-09,Croydon Park,2133.0,1200000,3.0,1,2.0,house,2015,Inner West
2015-08-26,Croydon Park,2133.0,897000,3.0,2,2.0,townhouse,2015,Inner West
2015-08-13,Croydon Park,2133.0,1200000,3.0,1,3.0,house,2015,Inner West
2015-07-14,Croydon Park,2133.0,1080000,4.0,3,2.0,townhouse,2015,Inner West
2015-03-20,Croydon Park,2133.0,1070000,4.0,2,2.0,townhouse,2015,Inner West
2015-03-18,Croydon Park,2133.0,950000,4.0,3,2.0,house,2015,Inner West
2015-03-11,Croydon Park,2133.0,1700000,4.0,2,3.0,house,2015,Inner West
2015-02-28,Croydon Park,2133.0,1065000,3.0,1,3.0,house,2015,Inner West
2015-02-21,Croydon Park,2133.0,720000,2.0,1,2.0,house,2015,Inner West
2014-12-15,Croydon Park,2133.0,868000,3.0,1,1.0,villa,2014,Inner West
2014-12-01,Croydon Park,2133.0,1360000,3.0,1,3.0,house,2014,Inner West
2014-10-30,Croydon Park,2133.0,818000,3.0,2,2.0,house,2014,Inner West
2014-08-23,Croydon Park,2133.0,868000,3.0,1,2.0,house,2014,Inner West
2014-07-31,Croydon Park,2133.0,1206000,6.0,3,2.0,house,2014,Inner West
2014-05-24,Croydon Park,2133.0,1270000,4.0,4,2.0,house,2014,Inner West
2014-03-29,Croydon Park,2133.0,735000,3.0,2,2.0,townhouse,2014,Inner West
2014-02-11,Croydon Park,2133.0,840000,3.0,1,3.0,duplex/semi-detached,2014,Inner West
2013-11-27,Croydon Park,2133.0,840000,2.0,2,1.0,terrace,2013,Inner West
2013-08-26,Croydon Park,2133.0,765000,4.0,2,2.0,townhouse,2013,Inner West
2013-07-24,Croydon Park,2133.0,860000,2.0,1,3.0,house,2013,Inner West
2013-07-20,Croydon Park,2133.0,885000,3.0,2,1.0,house,2013,Inner West
2013-06-25,Croydon Park,2133.0,730000,3.0,3,1.0,duplex/semi-detached,2013,Inner West
2013-06-19,Croydon Park,2133.0,1188000,5.0,3,1.0,house,2013,Inner West
2013-05-09,Croydon Park,2133.0,666000,3.0,1,1.0,house,2013,Inner West
2013-03-27,Croydon Park,2133.0,710000,2.0,1,3.0,duplex/semi-detached,2013,Inner West
2012-12-17,Croydon Park,2133.0,1110000,3.0,2,2.0,house,2012,Inner West
2012-11-17,Croydon Park,2133.0,825000,5.0,1,1.0,house,2012,Inner West
2012-11-06,Croydon Park,2133.0,600000,3.0,1,1.0,house,2012,Inner West
2012-11-03,Croydon Park,2133.0,620000,2.0,1,2.0,duplex/semi-detached,2012,Inner West
2012-11-02,Croydon Park,2133.0,650000,3.0,1,1.0,house,2012,Inner West
2012-09-22,Croydon Park,2133.0,560000,3.0,1,1.0,townhouse,2012,Inner West
2012-09-19,Croydon Park,2133.0,728000,4.0,2,1.0,house,2012,Inner West
2012-08-25,Croydon Park,2133.0,655500,3.0,2,2.0,townhouse,2012,Inner West
2012-06-04,Croydon Park,2133.0,1820000,4.0,3,4.0,house,2012,Inner West
2012-05-11,Croydon Park,2133.0,700000,3.0,3,2.0,house,2012,Inner West
2012-04-24,Croydon Park,2133.0,402000,2.0,1,1.0,townhouse,2012,Inner West
2012-04-16,Croydon Park,2133.0,566500,3.0,1,4.0,house,2012,Inner West
2012-04-02,Croydon Park,2133.0,788000,3.0,1,1.0,house,2012,Inner West
2012-03-19,Croydon Park,2133.0,657000,2.0,1,1.0,house,2012,Inner West
2012-02-25,Croydon Park,2133.0,738000,2.0,1,2.0,house,2012,Inner West
2011-12-03,Croydon Park,2133.0,715000,3.0,1,1.0,house,2011,Inner West
2011-11-08,Croydon Park,2133.0,815000,3.0,1,2.0,house,2011,Inner West
2011-10-26,Croydon Park,2133.0,1175000,5.0,3,3.0,house,2011,Inner West
2011-10-14,Croydon Park,2133.0,646000,2.0,1,2.0,duplex/semi-detached,2011,Inner West
2011-10-08,Croydon Park,2133.0,871000,2.0,1,2.0,house,2011,Inner West
2011-10-01,Croydon Park,2133.0,620000,3.0,2,2.0,house,2011,Inner West
2011-09-24,Croydon Park,2133.0,770000,2.0,1,1.0,house,2011,Inner West
2011-08-23,Croydon Park,2133.0,840000,5.0,3,2.0,house,2011,Inner West
2011-08-13,Croydon Park,2133.0,1108000,4.0,3,2.0,house,2011,Inner West
2011-05-30,Croydon Park,2133.0,597500,2.0,1,2.0,house,2011,Inner West
2011-05-16,Croydon Park,2133.0,757000,3.0,1,1.0,house,2011,Inner West
2011-04-18,Croydon Park,2133.0,428000,2.0,1,1.0,townhouse,2011,Inner West
2011-04-14,Croydon Park,2133.0,323000,1.0,1,1.0,house,2011,Inner West
2011-04-08,Croydon Park,2133.0,322000,1.0,1,1.0,house,2011,Inner West
2011-03-12,Croydon Park,2133.0,610000,2.0,1,1.0,duplex/semi-detached,2011,Inner West
2010-12-18,Croydon Park,2133.0,587000,3.0,2,3.0,townhouse,2010,Inner West
2010-12-15,Croydon Park,2133.0,441000,2.0,1,1.0,townhouse,2010,Inner West
